Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Generic Engineering Construction and Projects Limited,Proposed Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 7.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Generic-Engineering-18july25.pdf
Loknete Marutrao Ghule Patil Dnyaneshwar Sahakari Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 90.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Loknete-Marutrao-18july25.pdf
Loknete Marutrao Ghule Patil Dnyaneshwar Sahakari Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 10.00 Cr.,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-Loknete-Marutrao-18july25.pdf
Raj Rajeshwar Lalita Tripursundari Private Limited,Long Term Bank Facilities - Proposed Cash Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-raj-rajeshwar-18july25.pdf
Rajadhiraj Tirupani Vinayak Natraj Private Limited,Long Term Bank Facilities - Proposed Cash Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-rajadhiraj-tirupani-18july25.pdf
Rajadhiraj Tirupani Vinayak Natraj Private Limited,Short Term Bank Facilities - Proposed Letter of Credit,Withdrawn,Nil,-,"Jul 18, 2025",https://www.infomerics.com/admin/uploads/pr-rajadhiraj-tirupani-18july25.pdf
VCM Motors Agencies Private Limited,Long Term Bank Facilities,IVR BB,Rating Watch with Developing Implications,Rs. 61.98 Cr. (Reduced from Rs 62.73 crore),"Jul 18, 2025",https://www.infomerics.com/admin/uploads/Pr-VCM-Motor-Agencies-18july25.pdf
Agilis Vitrified Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 89.30 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-agilis-vitrified-17july25.pdf
Agilis Vitrified Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 10.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-agilis-vitrified-17july25.pdf
Hedge Finance Limited,Non-Convertible Debentures (NCDs),IVR BB+ (Reaffirmed),Stable,Rs. 155.00 Cr. (Increased from Rs. 140.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf
Hedge Finance Limited,Proposed Non-Convertible Debentures (NCDs),IVR BB+ (Reaffirmed),Stable,Rs. 40.00 Cr. (Decreased from Rs. 60.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf
Hedge Finance Limited,Proposed Non-Convertible Debentures (NCDs),IVR BB+ (Assigned),Stable,Rs. 55.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf
Hedge Finance Limited,Non-Convertible Debentures (NCDs),Withdrawn,Nil,0.00 (Decreased from Rs. 5.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-hedge-finance-17july25.pdf
Heritage Alloys Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 28.57 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-heritage-alloys-17july25.pdf
Heritage Alloys Private Limited,Long Term Bank Facilities - Proposed,IVR BBB- (Assigned),Stable,Rs. 4.93 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-heritage-alloys-17july25.pdf
Heritage Alloys Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 56.50 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-heritage-alloys-17july25.pdf
Kelzai Eco Reserves Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-Kelzai-EcoReserves-17july25.pdf
Kelzai Eco Reserves Private Limited,Long Term/ Short Term Bank Facilities,Withdrawn,Nil,-,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-Kelzai-EcoReserves-17july25.pdf
Laxmi Metal Pressing works Private Limited,Long term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 61.17 Cr. (Reduced from Rs. 72.15 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-LaxmiMetal-Pressing-17july25.pdf
Laxmi Metal Pressing works Private Limited,Short term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 27.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-LaxmiMetal-Pressing-17july25.pdf
Laxmi Rikshaw Body Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 6.16 Cr. (Reduced from Rs. 24.03 Crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-laxmi-rikshawbody-17july25.pdf
Laxmi Rikshaw Body Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 0.31 Crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-laxmi-rikshawbody-17july25.pdf
LK Sri Enterprises LLP,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 35.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-LK-SriEnterprises-17jul25.pdf
LK Sri Enterprises LLP,Long Term/Short Term Bank Facilities,IVR BBB/IVR A3+; (Upgraded),Stable/-,Rs. 304.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-LK-SriEnterprises-17jul25.pdf
Luminaz Safety Glass Private Limited,Long term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 85.95 Cr. (Reduced from Rs. 93.87 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-Luminaz-Safety-17july25.pdf
Luminaz Safety Glass Private Limited,Short term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 10.00 Cr. (Enhanced from Rs. 5.00 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-Luminaz-Safety-17july25.pdf
Luminaz Safety Glass Private Limited,Short term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 5.01 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-Luminaz-Safety-17july25.pdf
Milkfood Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Negative,Rs. 78.90 Cr. (enhanced from Rs. 73.32 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-limited-17july25.pdf
Milkfood Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 15.50 Cr. (enhanced from Rs. 9.00 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-limited-17july25.pdf
Milkfood Limited,Proposed Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 5.6 Cr. (Reduced from Rs. 7.68 Cr.),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-milkfood-limited-17july25.pdf
Nahars Engineering India Private Limited,Long term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 150.44 Cr. (Enhanced from Rs. 89.90 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-NaharsEngineering-17july25.pdf
Nahars Engineering India Private Limited,Short term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 64.52 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-NaharsEngineering-17july25.pdf
Nahars Engineering India Private Limited,Short term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 50.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-NaharsEngineering-17july25.pdf
Sai Ganesh Multi State Co-operative Dairy Limited,Long Term Bank Facilities - Proposed Term Loan,IVR BBB- (Upgraded),Stable,Rs. 33.75 Cr. (Increased from Rs. 27.00 Crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-SaiGanesh-MultiState-17jul25.pdf
Sai Ganesh Multi State Co-operative Dairy Limited,Long Term Bank Facilities - Proposed Cash Credit,IVR BBB- (Upgraded),Stable,Rs. 25.00 Cr. (Increased from Rs. 18.00 Crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-SaiGanesh-MultiState-17jul25.pdf
Sarvottam Rolling Mills Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 15.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-sarvottam-rollingmills-17july25.pdf
Sudhesh Industries Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 30.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-sudhesh-industries-17july25.pdf
V-Marc India Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 271.75 Cr (enhanced from Rs.163.07 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-V-Mar-India-17july25.pdf
V-Marc India Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 192.00 Cr. (enhanced from Rs.68.00 crore),"Jul 17, 2025",https://www.infomerics.com/admin/uploads/Pr-V-Mar-India-17july25.pdf
Velan Kraft House Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 43.00 Cr.,"Jul 17, 2025",https://www.infomerics.com/admin/uploads/pr-velankraft-17july25.pdf
Aurum Jewels Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 25.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-aurum-jewels-16july25.pdf
Aurum Jewels Limited,Proposed Long Term Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 75.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-aurum-jewels-16july25.pdf
Bilt Graphic Paper Products Limited,Long Term Bank Facility,IVR BBB- (Reaffirmed),Stable,Rs. 30.56 Cr. (Enhanced from Rs. 9.21 crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Bilt-Graphic-16july25.pdf
Bilt Graphic Paper Products Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 250.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Bilt-Graphic-16july25.pdf
Bilt Graphic Paper Products Limited,Proposed long term/short term bank facilities,IVR BBB-/ IVR A3 (Reaffirmed),Stable/-,Rs. 158.30 Cr. (Reduced from Rs.179.65 crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Bilt-Graphic-16july25.pdf
Impact Sare Magnum Townships Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),Negative,Rs. 20.10 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-impact-sare-16july25.pdf
Impact Sare Magnum Townships Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 2.13 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-impact-sare-16july25.pdf
Laxmi Jewellery Export Private Limited,Long Term/ Short Term Bank Facilities,IVR BBB-/IVR A3; (Upgraded and Withdrawn),Stable/-,Rs. 55.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-laxmi-jewellery-16juy25.pdf
Mantena Infrasol Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 50.00 Cr. (Including proposed limit of Rs. 17.00 Crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-mantena-infrasol-16july25.pdf
Mantena Infrasol Private Limited,Long Term / Short Term Bank Facilities,IVR BBB/IVR A3+; (Reaffirmed),Stable/-,Rs. 100.00 Cr. (Including proposed limit of Rs. 60.90 Crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-mantena-infrasol-16july25.pdf
Maya Hill Resorts LLP,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 112.77 Cr. (Reduced from Rs. 120 Crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-MayaHill-Resorts-16july25.pdf
Melhor Solutions Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 61.69 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-MelhorSolutions-16july25.pdf
Melhor Solutions Private Limited,Proposed Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 0.47 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-MelhorSolutions-16july25.pdf
Perfect Megastructures Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Nil (Previous rated amount Rs.10.00 Crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-perfect-megastructures-16july25.pdf
Real Touch Finance Limited,Long Term Fund Based Bank Facilities - Term Loan,IVR BBB (Assigned),Stable,Rs. 57.08 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Real-Touch-16july25.pdf
Real Touch Finance Limited,Proposed Long Term Fund Based Bank Facilities - Term Loan,IVR BBB (Assigned),Stable,Rs. 42.92 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Real-Touch-16july25.pdf
SBA Metals And Steel Private Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 47.81 Cr. (Enhanced from Rs. 37.09 Cr.),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-SBA-Metal-Steel-16july25.pdf
SBA Metals And Steel Private Limited,Long term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 0.44 Cr.),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-SBA-Metal-Steel-16july25.pdf
Shiva Texfabs Limited,Long-Term Bank Facilities - Cash Credit,IVR D (Downgraded),Nil,Rs. 7.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-Shiva-Texfabs-16july25.pdf
Shyama Jewels Gonikoppal LLP,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 23.68 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-ShyamaJewels-Gonikoppal-16july25.pdf
Shyama Jewels Madikeri LLP,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 16.64 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-ShyamaJewels-Medikeri-16july25.pdf
Shyama Jewels Puttur LLP,Long Term Facilities,IVR BBB- (Upgraded),Stable,Rs. 22.04 Cr. (reduced from Rs. 30.12 Crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-ShyamaJewels-Puttur-16july25.pdf
Shyama Jewels Sourcing LLP,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 9.60 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-ShyamaJewels-Sourcing-16july25.pdf
Trimula Industries Limited,Long Term Facilities,IVR BB- (Reaffirmed),Stable,Rs. 157.67 Cr. (Decreased from Rs 165.97 crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Trimula-Industries-16july25.pdf
Trimula Industries Limited,Proposed Long Term Facilities,Withdrawn,Nil,0.00 (Decreased from Rs 22.00 crore),"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Trimula-Industries-16july25.pdf
Trimula Industries Limited,Short Term Facilities,IVR A4 (Reaffirmed),Nil,Rs. 51.15 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/Pr-Trimula-Industries-16july25.pdf
UV Asset Reconstruction Company Limited,Fund Based - Long Term Bank Facilities - Working capital term loans,IVR BBB (Reaffirmed),Stable,Rs. 100.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-UVAsset-Reconstruction-16july25.pdf
UV Asset Reconstruction Company Limited,Proposed Fund Based - Long Term Bank Facilities - Working Capital facilities,IVR BBB (Reaffirmed),Stable,Rs. 25.00 Cr.,"Jul 16, 2025",https://www.infomerics.com/admin/uploads/pr-UVAsset-Reconstruction-16july25.pdf
Anita Oils and Fats Private Limited,Long Term Bank Facility,IVR D (Reaffirmed),Nil,Rs. 7.32 Cr. (Reduced from Rs. 8.11 crore),"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-Anita-Oilsfats-15july25.pdf
Anita Oils and Fats Private Limited,Short Term Bank Facility,IVR D (Reaffirmed),Nil,Rs. 22.50 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-Anita-Oilsfats-15july25.pdf
Flowman Metrix Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 35.00 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-flowman-metrix-15july2025.pdf
Flowman Metrix Private Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 53.00 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-flowman-metrix-15july2025.pdf
GK Orthocity Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 43.50 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/Pr-GK-Orthocity-15july25.pdf
GK Orthocity Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 10.74 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/Pr-GK-Orthocity-15july25.pdf
HMP Buildcon Private Limited,Long Term Bank Facilities - Proposed Term loan,IVR BBB- (Assigned),Stable,Rs. 75.00 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-HMP-Buildcon-15july25.pdf
Kohli And Sons Beverages Private Limited,Long Term Bank Facilities,IVR BB- (Reaffirmed and Withdrawn),Stable,Rs. 20.85 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-kohlisons-beverages-15july25.pdf
Madhya Pradesh Biofuel Private Limited,Long Term Bank Facilities - Proposed,Withdrawn,Nil,Nil (Previous rated amount Rs. 96.44 Crore),"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-MadhyaPradesh-Biofuel-15july25.pdf
S V Aluext Profile Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 25.92 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-SV-Aluext-15july25.pdf
Shree Krishna Impex Ventures Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 82.50 Cr. (enhanced from Rs 40.00 crore),"Jul 15, 2025",https://www.infomerics.com/admin/uploads/Pr-ShreeKrishna-Impex-15july25.pdf
Sixth Energy Technologies Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 30.00 Cr. (including proposed limit of Rs. 3.09 Crore),"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-sixth-energy-15july25.pdf
SJ Transformers LLP,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 3.00 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-SJ-transformers-15juy25.pdf
SJ Transformers LLP,Short Term Bank Facilities,IVR A4+ (Upgraded),Nil,Rs. 30.00 Cr. (Enhanced from Rs. 25.00 Cr.),"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-SJ-transformers-15juy25.pdf
Vikrma Impex Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 6.94 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-vikrma-impex-15july25.pdf
Vikrma Impex Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 26.00 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-vikrma-impex-15july25.pdf
Vikrma Impex Private Limited,Long Term / Short Term Bank Facilities,IVR BB-/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,Rs. 4.06 Cr.,"Jul 15, 2025",https://www.infomerics.com/admin/uploads/pr-vikrma-impex-15july25.pdf
Agriflo Foods Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 40.97 Cr. (Reduced from Rs. 48.77 crore),"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-Agriflo-Foods-14july25.pdf
DRS Infratech Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 20.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/pr-DRS-infratech-14july25.pdf
DRS Infratech Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 180.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/pr-DRS-infratech-14july25.pdf
E 2 E Solutions Private Limited,Long Term Bank Facilities (Backed by LRD),IVR BBB (Reaffirmed),Stable,Rs. 59.66 Cr. (Reduced from Rs. 68.91 Crore),"Jul 14, 2025",https://www.infomerics.com/admin/uploads/pr-E2E-solutions-14july25.pdf
JSR Dynamics Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 40.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-JSR-Dynamics-14july25.pdf
JSR Dynamics Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 60.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-JSR-Dynamics-14july25.pdf
K G Spirits LLP,Long-term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 243.80 Cr. (including proposed limit of Rs. 19.80 Cr.),"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-KG-Spirits-14july25.pdf
K G Spirits LLP,Short-term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 10.20 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-KG-Spirits-14july25.pdf
Paarth Infrabuild Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Nil (Previous rated amount Rs. 30.00 Crore),"Jul 14, 2025",https://www.infomerics.com/admin/uploads/pr-paarth-infrabuild-14july25.pdf
Radius & Deserve Land Developers Private Limited,Non-Convertible Debentures,IVR D (INC)(Reaffirmed),Nil,Rs. 302.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-Radius-Deserve-Land-14july25.pdf
Shah Agri Impex Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Upgraded),Stable,Rs. 25.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-ShahAgri-Impex-14july25.pdf
Shah Agri Impex Private Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,-,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-ShahAgri-Impex-14july25.pdf
Vaswani Industries Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 168.75 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-Vaswani-Industries-14july25.pdf
Vaswani Industries Limited,Short Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 65.00 Cr.,"Jul 14, 2025",https://www.infomerics.com/admin/uploads/Pr-Vaswani-Industries-14july25.pdf
